time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad
1.229,0.523598775598299,0.52312342508639,0.043308178171212,-0.000575605397889171,0.52312342508639,0.52312342508639,0.000475350511908501,0.00246218901065014,0.00246218901065014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1230,0,0,0,0,0,0,-0.00159378418281886
1.23,0.523598775598299,0.52316655572616,0.0429448105563879,-0.000669757796766464,0.52316655572616,0.52316655572616,0.000432219872139261,0.00233695638448844,0.00233695638448844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1231,0,0,0,0,0,0,-0.00154451499816055
1.231,0.523598775598299,0.52320929858215,0.0425331496423522,-0.000757897525641559,0.52320929858215,0.52320929858215,0.000389477016148332,0.00221466446467385,0.00221466446467385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1232,0,0,0,0,0,0,-0.00149566670037826
1.232,0.523598775598299,0.52325160696508,0.0420763875711043,-0.000840199159141115,0.52325160696508,0.52325160696508,0.000347168633219153,0.00209535370814546,0.00209535370814546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1233,0,0,0,0,0,0,-0.00144728580530096
1.233,0.523598775598299,0.523293437330089,0.0415776210274137,-0.000916837685875175,0.523293437330089,0.523293437330089,0.000305338268209554,0.00197905743530032,0.00197905743530032,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1234,0,0,0,0,0,0,-0.00139941568519664
1.234,0.523598775598299,0.523334749181243,0.0410398511731458,-0.000987988190511745,0.523334749181243,0.523334749181243,0.000264026417056251,0.00186580215969191,0.00186580215969191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1235,0,0,0,0,0,0,-0.00135209666427294
1.235,0.523598775598299,0.523375504976037,0.0404659837464545,-0.00105382555292331,0.523375504976037,0.523375504976037,0.000223270622261462,0.00175560791135057,0.00175560791135057,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1236,0,0,0,0,0,0,-0.00130536611415977
1.236,0.523598775598299,0.523415670030097,0.039858829316736,-0.00111452416398802,0.523415670030097,0.523415670030097,0.000183105568201558,0.00164848855352624,0.00164848855352624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1237,0,0,0,0,0,0,-0.00125925854921405
1.237,0.523598775598299,0.523455212422192,0.0392211036864712,-0.00117025765762232,0.523455212422192,0.523455212422192,0.000143563176106976,0.00154445209267734,0.00154445209267734,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1238,0,0,0,0,0,0,-0.00121380572149576
1.238,0.523598775598299,0.523494102899729,0.0385554284313152,-0.00122119865861714,0.523494102899729,0.523494102899729,0.000104672698569952,0.00144350098154614,0.00144350098154614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1239,0,0,0,0,0,0,-0.00116903671527191
1.239,0.523598775598299,0.523532314784852,0.0378643315700279,-0.00126751854584683,0.523532314784852,0.523532314784852,6.64608134470779e-05,0.00134563241518669,0.00134563241518669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1240,0,0,0,0,0,0,-0.00112497804091527
1.24,0.523598775598299,0.523569823881269,0.0371502483560765,-0.0013093872304166,0.523569823881269,0.523569823881269,2.89517170298792e-05,0.00125083861982505,0.00125083861982505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1241,0,0,0,0,0,0,-0.00108165372807101
1.241,0.523598775598299,0.523606608381932,0.0364155221829787,-0.00134697294831378,0.523606608381932,0.523606608381932,-7.83278363325479e-06,0.00115910713445542,0.00115910713445542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1242,0,0,0,0,0,0,-0.00103908541797471
1.242,0.523598775598299,0.523642648777673,0.0356624055956926,-0.00138044206712579,0.523642648777673,0.523642648777673,-4.38731793741542e-05,0.00107042108508952,0.00107042108508952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1243,0,0,0,0,0,0,-0.000997292454811838
1.243,0.523598775598299,0.523677927766902,0.0348930614005976,-0.0014099589063888,0.523677927766902,0.523677927766902,-7.91521686036578e-05,0.000984759451593559,0.000984759451593559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1244,0,0,0,0,0,0,-0.000956291976014989
1.244,0.523598775598299,0.523712430166465,0.0341095638668493,-0.0014356855711317,0.523712430166465,0.523712430166465,-0.000113654568166588,0.000902097327065543,0.000902097327065543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1245,0,0,0,0,0,0,-0.000916099001404991
1.245,0.523598775598299,0.523746142823739,0.0333139000121258,-0.00145778179818069,0.523746142823739,0.523746142823739,-0.000147367225440398,0.000822406169720561,0.000822406169720561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1246,0,0,0,0,0,0,-0.000876726521088611
1.246,0.523598775598299,0.523779054530058,0.0325079709660231,-0.00147640481479194,0.523779054530058,0.523779054530058,-0.000180278931759204,0.000745654047263216,0.000745654047263216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1247,0,0,0,0,0,0,-0.000838185582030859
