time_s,theta_ref_rad,theta_rad,position_error_rad,voltage_cmd_V
1.473,0.523598775598299,0.523887139058191,-0.000288363459892582,-0.000111258819154833
1.474,0.523598775598299,0.523885529839734,-0.000286754241435649,-0.000110641684616694
1.475,0.523598775598299,0.52388392952736,-0.000285153929060922,-0.000110027933864695
1.476,0.523598775598299,0.523882338072405,-0.00028356247410577,-0.000109417548680299
1.477,0.523598775598299,0.523880755426467,-0.000281979828168355,-0.000108810510940224
1.478,0.523598775598299,0.523879181541404,-0.000280405943105633,-0.000108206802615337
1.479,0.523598775598299,0.523877616369332,-0.000278840771033018,-0.00010760640577154
1.48,0.523598775598299,0.523876059862621,-0.00027728426432172,-0.000107009302567992
1.481,0.523598775598299,0.523874511973898,-0.000275736375598967,-0.000106415475257779
1.482,0.523598775598299,0.523872972656044,-0.000274197057745007,-0.000105824906185911
1.483,0.523598775598299,0.523871441862192,-0.000272666263892996,-0.000105237577790659
1.484,0.523598775598299,0.523869919545726,-0.000271143947427555,-0.000104653472601998
1.485,0.523598775598299,0.523868405660282,-0.000269630061982995,-0.000104072573241162
1.486,0.523598775598299,0.523866900159741,-0.000268124561442429,-0.000103494862420647
1.487,0.523598775598299,0.523865402998234,-0.000266627399935659,-0.000102920322943764
1.488,0.523598775598299,0.523863914130138,-0.000265138531839515,-0.000102348937703086
1.489,0.523598775598299,0.523862433510074,-0.000263657911775184,-0.000101780689682004
1.49,0.523598775598299,0.523860961092906,-0.000262185494606992,-0.00010121556195228
1.491,0.523598775598299,0.523859496833741,-0.000260721235442185,-0.000100653537674719
1.492,0.523598775598299,0.523858040687927,-0.00025926508962848,-0.000100094600098718
1.493,0.523598775598299,0.523856592611052,-0.000257817012753625,-9.9538732560941e-05
1.494,0.523598775598299,0.523855152558943,-0.000256376960643845,-9.8985918486424e-05
1.495,0.523598775598299,0.523853720487661,-0.000254944889362174,-9.84361413868008e-05
1.496,0.523598775598299,0.523852296353507,-0.000253520755208347,-9.78893848598584e-05
1.497,0.523598775598299,0.523850880113015,-0.000252104514716245,-9.73456325899814e-05
1.498,0.523598775598299,0.523849471722953,-0.000250696124654115,-9.68048683474855e-05
1.499,0.523598775598299,0.52384807114032,-0.000249295542021466,-9.62670759875074e-05
1.5,0.523598775598299,0.523846678322348,-0.00024790272404962,-9.5732239450227e-05
