Record,Fixture,Variant,Arm,Kind,Elapsed_s,Status,Error
V2EVAL09_V14_SW_ONLY_clean,V2EVAL09,V14,SW_ONLY,clean,8.9910855,passed,
V2EVAL09_V14_SW_ONLY_exposed,V2EVAL09,V14,SW_ONLY,exposed,12.3096142,passed,
V2EVAL09_V14_COMBINED_clean,V2EVAL09,V14,COMBINED,clean,8.6603577,passed,
V2EVAL09_V14_COMBINED_exposed,V2EVAL09,V14,COMBINED,exposed,16.4957591,passed,
V2EVAL10_V14_BASELINE_clean,V2EVAL10,V14,BASELINE,clean,9.9618063,passed,
V2EVAL10_V14_BASELINE_exposed,V2EVAL10,V14,BASELINE,exposed,15.0852568,passed,
V2EVAL10_V14_EM_ONLY_clean,V2EVAL10,V14,EM_ONLY,clean,9.8971431,passed,
V2EVAL10_V14_EM_ONLY_exposed,V2EVAL10,V14,EM_ONLY,exposed,15.0020651,passed,
V2EVAL10_V14_SW_ONLY_clean,V2EVAL10,V14,SW_ONLY,clean,9.5192137,passed,
V2EVAL10_V14_SW_ONLY_exposed,V2EVAL10,V14,SW_ONLY,exposed,13.0866437,passed,
V2EVAL10_V14_COMBINED_clean,V2EVAL10,V14,COMBINED,clean,9.348512,passed,
V2EVAL10_V14_COMBINED_exposed,V2EVAL10,V14,COMBINED,exposed,12.8827645,passed,
V2EVAL11_V14_BASELINE_clean,V2EVAL11,V14,BASELINE,clean,7.1515582,passed,
V2EVAL11_V14_BASELINE_exposed,V2EVAL11,V14,BASELINE,exposed,11.8385663,passed,
V2EVAL11_V14_EM_ONLY_clean,V2EVAL11,V14,EM_ONLY,clean,7.533083,passed,
V2EVAL11_V14_EM_ONLY_exposed,V2EVAL11,V14,EM_ONLY,exposed,10.9245163,passed,
V2EVAL11_V14_SW_ONLY_clean,V2EVAL11,V14,SW_ONLY,clean,9.9322896,passed,
V2EVAL11_V14_SW_ONLY_exposed,V2EVAL11,V14,SW_ONLY,exposed,12.079197,passed,
V2EVAL11_V14_COMBINED_clean,V2EVAL11,V14,COMBINED,clean,8.1127729,passed,
V2EVAL11_V14_COMBINED_exposed,V2EVAL11,V14,COMBINED,exposed,11.0813078,passed,
V2EVAL12_V14_BASELINE_clean,V2EVAL12,V14,BASELINE,clean,7.082743,passed,
V2EVAL12_V14_BASELINE_exposed,V2EVAL12,V14,BASELINE,exposed,11.0205351,passed,
V2EVAL12_V14_EM_ONLY_clean,V2EVAL12,V14,EM_ONLY,clean,7.6885217,passed,
V2EVAL12_V14_EM_ONLY_exposed,V2EVAL12,V14,EM_ONLY,exposed,11.072079,passed,
V2EVAL12_V14_SW_ONLY_clean,V2EVAL12,V14,SW_ONLY,clean,9.375025,passed,
V2EVAL12_V14_SW_ONLY_exposed,V2EVAL12,V14,SW_ONLY,exposed,12.9812452,passed,
V2EVAL12_V14_COMBINED_clean,V2EVAL12,V14,COMBINED,clean,8.9178704,passed,
V2EVAL12_V14_COMBINED_exposed,V2EVAL12,V14,COMBINED,exposed,11.7269312,passed,
V2EVAL01_V15_BASELINE_clean,V2EVAL01,V15,BASELINE,clean,15.8669411,passed,
V2EVAL01_V15_BASELINE_exposed,V2EVAL01,V15,BASELINE,exposed,17.0356998,passed,
V2EVAL01_V15_EM_ONLY_clean,V2EVAL01,V15,EM_ONLY,clean,12.445642,passed,
V2EVAL01_V15_EM_ONLY_exposed,V2EVAL01,V15,EM_ONLY,exposed,15.2256959,passed,
V2EVAL01_V15_SW_ONLY_clean,V2EVAL01,V15,SW_ONLY,clean,13.7478426,passed,
V2EVAL01_V15_SW_ONLY_exposed,V2EVAL01,V15,SW_ONLY,exposed,16.1944358,passed,
V2EVAL01_V15_COMBINED_clean,V2EVAL01,V15,COMBINED,clean,10.9455826,passed,
V2EVAL01_V15_COMBINED_exposed,V2EVAL01,V15,COMBINED,exposed,16.1544187,passed,
V2EVAL02_V15_BASELINE_clean,V2EVAL02,V15,BASELINE,clean,9.1980307,passed,
V2EVAL02_V15_BASELINE_exposed,V2EVAL02,V15,BASELINE,exposed,14.3196072,passed,
V2EVAL02_V15_EM_ONLY_clean,V2EVAL02,V15,EM_ONLY,clean,9.6933893,passed,
V2EVAL02_V15_EM_ONLY_exposed,V2EVAL02,V15,EM_ONLY,exposed,13.4349589,passed,
V2EVAL02_V15_SW_ONLY_clean,V2EVAL02,V15,SW_ONLY,clean,10.4839164,passed,
V2EVAL02_V15_SW_ONLY_exposed,V2EVAL02,V15,SW_ONLY,exposed,13.8478942,passed,
V2EVAL02_V15_COMBINED_clean,V2EVAL02,V15,COMBINED,clean,10.6647271,passed,
V2EVAL02_V15_COMBINED_exposed,V2EVAL02,V15,COMBINED,exposed,15.0893741,passed,
V2EVAL03_V15_BASELINE_clean,V2EVAL03,V15,BASELINE,clean,7.7865112,passed,
V2EVAL03_V15_BASELINE_exposed,V2EVAL03,V15,BASELINE,exposed,11.9341751,passed,
V2EVAL03_V15_EM_ONLY_clean,V2EVAL03,V15,EM_ONLY,clean,7.560456,passed,
V2EVAL03_V15_EM_ONLY_exposed,V2EVAL03,V15,EM_ONLY,exposed,13.2558078,passed,
V2EVAL03_V15_SW_ONLY_clean,V2EVAL03,V15,SW_ONLY,clean,10.2256527,passed,
V2EVAL03_V15_SW_ONLY_exposed,V2EVAL03,V15,SW_ONLY,exposed,13.930567,passed,
V2EVAL03_V15_COMBINED_clean,V2EVAL03,V15,COMBINED,clean,8.8477061,passed,
V2EVAL03_V15_COMBINED_exposed,V2EVAL03,V15,COMBINED,exposed,13.2402698,passed,
V2EVAL04_V15_BASELINE_clean,V2EVAL04,V15,BASELINE,clean,8.519409,passed,
V2EVAL04_V15_BASELINE_exposed,V2EVAL04,V15,BASELINE,exposed,11.608777,passed,
V2EVAL04_V15_EM_ONLY_clean,V2EVAL04,V15,EM_ONLY,clean,7.3788388,passed,
V2EVAL04_V15_EM_ONLY_exposed,V2EVAL04,V15,EM_ONLY,exposed,12.4103044,passed,
V2EVAL04_V15_SW_ONLY_clean,V2EVAL04,V15,SW_ONLY,clean,9.1335825,passed,
V2EVAL04_V15_SW_ONLY_exposed,V2EVAL04,V15,SW_ONLY,exposed,12.5985289,passed,
V2EVAL04_V15_COMBINED_clean,V2EVAL04,V15,COMBINED,clean,9.7818648,passed,
V2EVAL04_V15_COMBINED_exposed,V2EVAL04,V15,COMBINED,exposed,13.0297644,passed,
V2EVAL05_V15_BASELINE_clean,V2EVAL05,V15,BASELINE,clean,7.0094509,passed,
V2EVAL05_V15_BASELINE_exposed,V2EVAL05,V15,BASELINE,exposed,10.7464475,passed,
V2EVAL05_V15_EM_ONLY_clean,V2EVAL05,V15,EM_ONLY,clean,6.620521,passed,
V2EVAL05_V15_EM_ONLY_exposed,V2EVAL05,V15,EM_ONLY,exposed,12.8974646,passed,
V2EVAL05_V15_SW_ONLY_clean,V2EVAL05,V15,SW_ONLY,clean,9.8051885,passed,
V2EVAL05_V15_SW_ONLY_exposed,V2EVAL05,V15,SW_ONLY,exposed,12.9590257,passed,
V2EVAL05_V15_COMBINED_clean,V2EVAL05,V15,COMBINED,clean,9.8064436,passed,
V2EVAL05_V15_COMBINED_exposed,V2EVAL05,V15,COMBINED,exposed,12.6931202,passed,
V2EVAL06_V15_BASELINE_clean,V2EVAL06,V15,BASELINE,clean,8.0236356,passed,
V2EVAL06_V15_BASELINE_exposed,V2EVAL06,V15,BASELINE,exposed,11.7224624,passed,
V2EVAL06_V15_EM_ONLY_clean,V2EVAL06,V15,EM_ONLY,clean,7.6785235,passed,
V2EVAL06_V15_EM_ONLY_exposed,V2EVAL06,V15,EM_ONLY,exposed,12.0762198,passed,
V2EVAL06_V15_SW_ONLY_clean,V2EVAL06,V15,SW_ONLY,clean,9.9288174,passed,
V2EVAL06_V15_SW_ONLY_exposed,V2EVAL06,V15,SW_ONLY,exposed,13.6028618,passed,
V2EVAL06_V15_COMBINED_clean,V2EVAL06,V15,COMBINED,clean,10.0344775,passed,
V2EVAL06_V15_COMBINED_exposed,V2EVAL06,V15,COMBINED,exposed,13.3711131,passed,
V2EVAL07_V15_BASELINE_clean,V2EVAL07,V15,BASELINE,clean,7.1052167,passed,
V2EVAL07_V15_BASELINE_exposed,V2EVAL07,V15,BASELINE,exposed,10.8873055,passed,
V2EVAL07_V15_EM_ONLY_clean,V2EVAL07,V15,EM_ONLY,clean,6.6120589,passed,
V2EVAL07_V15_EM_ONLY_exposed,V2EVAL07,V15,EM_ONLY,exposed,11.1423139,passed,
V2EVAL07_V15_SW_ONLY_clean,V2EVAL07,V15,SW_ONLY,clean,9.0911717,passed,
V2EVAL07_V15_SW_ONLY_exposed,V2EVAL07,V15,SW_ONLY,exposed,12.6434015,passed,
V2EVAL07_V15_COMBINED_clean,V2EVAL07,V15,COMBINED,clean,8.9569591,passed,
V2EVAL07_V15_COMBINED_exposed,V2EVAL07,V15,COMBINED,exposed,12.4469662,passed,
V2EVAL08_V15_BASELINE_clean,V2EVAL08,V15,BASELINE,clean,7.0289032,passed,
V2EVAL08_V15_BASELINE_exposed,V2EVAL08,V15,BASELINE,exposed,11.028038,passed,
V2EVAL08_V15_EM_ONLY_clean,V2EVAL08,V15,EM_ONLY,clean,6.9096849,passed,
V2EVAL08_V15_EM_ONLY_exposed,V2EVAL08,V15,EM_ONLY,exposed,10.2682049,passed,
V2EVAL08_V15_SW_ONLY_clean,V2EVAL08,V15,SW_ONLY,clean,9.1444169,passed,
V2EVAL08_V15_SW_ONLY_exposed,V2EVAL08,V15,SW_ONLY,exposed,13.0999291,passed,
V2EVAL08_V15_COMBINED_clean,V2EVAL08,V15,COMBINED,clean,10.8517617,passed,
V2EVAL08_V15_COMBINED_exposed,V2EVAL08,V15,COMBINED,exposed,12.4435517,passed,
V2EVAL09_V15_BASELINE_clean,V2EVAL09,V15,BASELINE,clean,7.51476,passed,
V2EVAL09_V15_BASELINE_exposed,V2EVAL09,V15,BASELINE,exposed,11.3980272,passed,
V2EVAL09_V15_EM_ONLY_clean,V2EVAL09,V15,EM_ONLY,clean,7.1654845,passed,
V2EVAL09_V15_EM_ONLY_exposed,V2EVAL09,V15,EM_ONLY,exposed,10.5866213,passed,
V2EVAL09_V15_SW_ONLY_clean,V2EVAL09,V15,SW_ONLY,clean,8.7444231,passed,
V2EVAL09_V15_SW_ONLY_exposed,V2EVAL09,V15,SW_ONLY,exposed,12.5473541,passed,
V2EVAL09_V15_COMBINED_clean,V2EVAL09,V15,COMBINED,clean,9.4154263,passed,
V2EVAL09_V15_COMBINED_exposed,V2EVAL09,V15,COMBINED,exposed,18.5478137,passed,
V2EVAL10_V15_BASELINE_clean,V2EVAL10,V15,BASELINE,clean,9.824761,passed,
V2EVAL10_V15_BASELINE_exposed,V2EVAL10,V15,BASELINE,exposed,15.5337943,passed,
V2EVAL10_V15_EM_ONLY_clean,V2EVAL10,V15,EM_ONLY,clean,10.0656937,passed,
V2EVAL10_V15_EM_ONLY_exposed,V2EVAL10,V15,EM_ONLY,exposed,13.5497203,passed,
V2EVAL10_V15_SW_ONLY_clean,V2EVAL10,V15,SW_ONLY,clean,10.1894708,passed,
V2EVAL10_V15_SW_ONLY_exposed,V2EVAL10,V15,SW_ONLY,exposed,12.9642053,passed,
V2EVAL10_V15_COMBINED_clean,V2EVAL10,V15,COMBINED,clean,9.2519384,passed,
V2EVAL10_V15_COMBINED_exposed,V2EVAL10,V15,COMBINED,exposed,12.7662368,passed,
V2EVAL11_V15_BASELINE_clean,V2EVAL11,V15,BASELINE,clean,7.6101172,passed,
V2EVAL11_V15_BASELINE_exposed,V2EVAL11,V15,BASELINE,exposed,11.7212813,passed,
V2EVAL11_V15_EM_ONLY_clean,V2EVAL11,V15,EM_ONLY,clean,7.0688063,passed,
V2EVAL11_V15_EM_ONLY_exposed,V2EVAL11,V15,EM_ONLY,exposed,11.7604746,passed,
V2EVAL11_V15_SW_ONLY_clean,V2EVAL11,V15,SW_ONLY,clean,8.9346604,passed,
V2EVAL11_V15_SW_ONLY_exposed,V2EVAL11,V15,SW_ONLY,exposed,12.4674485,passed,
V2EVAL11_V15_COMBINED_clean,V2EVAL11,V15,COMBINED,clean,6.7239282,passed,
V2EVAL11_V15_COMBINED_exposed,V2EVAL11,V15,COMBINED,exposed,13.1600756,passed,
V2EVAL12_V15_BASELINE_clean,V2EVAL12,V15,BASELINE,clean,7.7523631,passed,
V2EVAL12_V15_BASELINE_exposed,V2EVAL12,V15,BASELINE,exposed,11.0223929,passed,
V2EVAL12_V15_EM_ONLY_clean,V2EVAL12,V15,EM_ONLY,clean,7.4078001,passed,
V2EVAL12_V15_EM_ONLY_exposed,V2EVAL12,V15,EM_ONLY,exposed,11.012935,passed,
V2EVAL12_V15_SW_ONLY_clean,V2EVAL12,V15,SW_ONLY,clean,8.8559766,passed,
V2EVAL12_V15_SW_ONLY_exposed,V2EVAL12,V15,SW_ONLY,exposed,13.3083521,passed,
V2EVAL12_V15_COMBINED_clean,V2EVAL12,V15,COMBINED,clean,8.664321,passed,
V2EVAL12_V15_COMBINED_exposed,V2EVAL12,V15,COMBINED,exposed,9.0976695,passed,
V2EVAL01_V16_BASELINE_clean,V2EVAL01,V16,BASELINE,clean,17.0176948,passed,
V2EVAL01_V16_BASELINE_exposed,V2EVAL01,V16,BASELINE,exposed,17.2524932,passed,
V2EVAL01_V16_EM_ONLY_clean,V2EVAL01,V16,EM_ONLY,clean,11.8973047,passed,
V2EVAL01_V16_EM_ONLY_exposed,V2EVAL01,V16,EM_ONLY,exposed,15.3818733,passed,
V2EVAL01_V16_SW_ONLY_clean,V2EVAL01,V16,SW_ONLY,clean,13.4311235,passed,
V2EVAL01_V16_SW_ONLY_exposed,V2EVAL01,V16,SW_ONLY,exposed,16.2735093,passed,
V2EVAL01_V16_COMBINED_clean,V2EVAL01,V16,COMBINED,clean,11.4381732,passed,
V2EVAL01_V16_COMBINED_exposed,V2EVAL01,V16,COMBINED,exposed,15.8157522,passed,
V2EVAL02_V16_BASELINE_clean,V2EVAL02,V16,BASELINE,clean,8.9521075,passed,
V2EVAL02_V16_BASELINE_exposed,V2EVAL02,V16,BASELINE,exposed,14.0372532,passed,
V2EVAL02_V16_EM_ONLY_clean,V2EVAL02,V16,EM_ONLY,clean,9.3639674,passed,
V2EVAL02_V16_EM_ONLY_exposed,V2EVAL02,V16,EM_ONLY,exposed,13.7017192,passed,
V2EVAL02_V16_SW_ONLY_clean,V2EVAL02,V16,SW_ONLY,clean,10.3448192,passed,
V2EVAL02_V16_SW_ONLY_exposed,V2EVAL02,V16,SW_ONLY,exposed,14.0714227,passed,
V2EVAL02_V16_COMBINED_clean,V2EVAL02,V16,COMBINED,clean,10.7288743,passed,
V2EVAL02_V16_COMBINED_exposed,V2EVAL02,V16,COMBINED,exposed,14.4304041,passed,
V2EVAL03_V16_BASELINE_clean,V2EVAL03,V16,BASELINE,clean,8.0914936,passed,
V2EVAL03_V16_BASELINE_exposed,V2EVAL03,V16,BASELINE,exposed,12.0915547,passed,
V2EVAL03_V16_EM_ONLY_clean,V2EVAL03,V16,EM_ONLY,clean,7.5859518,passed,
V2EVAL03_V16_EM_ONLY_exposed,V2EVAL03,V16,EM_ONLY,exposed,12.1940314,passed,
V2EVAL03_V16_SW_ONLY_clean,V2EVAL03,V16,SW_ONLY,clean,10.1893412,passed,
V2EVAL03_V16_SW_ONLY_exposed,V2EVAL03,V16,SW_ONLY,exposed,14.2968745,passed,
V2EVAL03_V16_COMBINED_clean,V2EVAL03,V16,COMBINED,clean,9.3907188,passed,
V2EVAL03_V16_COMBINED_exposed,V2EVAL03,V16,COMBINED,exposed,12.2132889,passed,
V2EVAL04_V16_BASELINE_clean,V2EVAL04,V16,BASELINE,clean,7.8877664,passed,
V2EVAL04_V16_BASELINE_exposed,V2EVAL04,V16,BASELINE,exposed,11.3485021,passed,
V2EVAL04_V16_EM_ONLY_clean,V2EVAL04,V16,EM_ONLY,clean,7.7485989,passed,
V2EVAL04_V16_EM_ONLY_exposed,V2EVAL04,V16,EM_ONLY,exposed,11.636271,passed,
V2EVAL04_V16_SW_ONLY_clean,V2EVAL04,V16,SW_ONLY,clean,9.8346441,passed,
V2EVAL04_V16_SW_ONLY_exposed,V2EVAL04,V16,SW_ONLY,exposed,11.4887847,passed,
V2EVAL04_V16_COMBINED_clean,V2EVAL04,V16,COMBINED,clean,10.2520435,passed,
V2EVAL04_V16_COMBINED_exposed,V2EVAL04,V16,COMBINED,exposed,12.9314152,passed,
V2EVAL05_V16_BASELINE_clean,V2EVAL05,V16,BASELINE,clean,7.5703376,passed,
V2EVAL05_V16_BASELINE_exposed,V2EVAL05,V16,BASELINE,exposed,10.1494512,passed,
V2EVAL05_V16_EM_ONLY_clean,V2EVAL05,V16,EM_ONLY,clean,7.1459932,passed,
V2EVAL05_V16_EM_ONLY_exposed,V2EVAL05,V16,EM_ONLY,exposed,12.3499673,passed,
V2EVAL05_V16_SW_ONLY_clean,V2EVAL05,V16,SW_ONLY,clean,10.0918367,passed,
V2EVAL05_V16_SW_ONLY_exposed,V2EVAL05,V16,SW_ONLY,exposed,13.5890098,passed,
V2EVAL05_V16_COMBINED_clean,V2EVAL05,V16,COMBINED,clean,9.7605273,passed,
V2EVAL05_V16_COMBINED_exposed,V2EVAL05,V16,COMBINED,exposed,12.5715321,passed,
V2EVAL06_V16_BASELINE_clean,V2EVAL06,V16,BASELINE,clean,8.2766754,passed,
V2EVAL06_V16_BASELINE_exposed,V2EVAL06,V16,BASELINE,exposed,11.3679835,passed,
V2EVAL06_V16_EM_ONLY_clean,V2EVAL06,V16,EM_ONLY,clean,7.9082468,passed,
V2EVAL06_V16_EM_ONLY_exposed,V2EVAL06,V16,EM_ONLY,exposed,12.1447616,passed,
V2EVAL06_V16_SW_ONLY_clean,V2EVAL06,V16,SW_ONLY,clean,9.9443821,passed,
V2EVAL06_V16_SW_ONLY_exposed,V2EVAL06,V16,SW_ONLY,exposed,13.2956627,passed,
V2EVAL06_V16_COMBINED_clean,V2EVAL06,V16,COMBINED,clean,9.8893255,passed,
V2EVAL06_V16_COMBINED_exposed,V2EVAL06,V16,COMBINED,exposed,13.6985894,passed,
V2EVAL07_V16_BASELINE_clean,V2EVAL07,V16,BASELINE,clean,7.1407416,passed,
V2EVAL07_V16_BASELINE_exposed,V2EVAL07,V16,BASELINE,exposed,11.0324085,passed,
V2EVAL07_V16_EM_ONLY_clean,V2EVAL07,V16,EM_ONLY,clean,6.7277138,passed,
V2EVAL07_V16_EM_ONLY_exposed,V2EVAL07,V16,EM_ONLY,exposed,10.577532,passed,
V2EVAL07_V16_SW_ONLY_clean,V2EVAL07,V16,SW_ONLY,clean,9.2471773,passed,
V2EVAL07_V16_SW_ONLY_exposed,V2EVAL07,V16,SW_ONLY,exposed,11.8019288,passed,
V2EVAL07_V16_COMBINED_clean,V2EVAL07,V16,COMBINED,clean,9.4073703,passed,
V2EVAL07_V16_COMBINED_exposed,V2EVAL07,V16,COMBINED,exposed,12.9286711,passed,
V2EVAL08_V16_BASELINE_clean,V2EVAL08,V16,BASELINE,clean,7.1453321,passed,
V2EVAL08_V16_BASELINE_exposed,V2EVAL08,V16,BASELINE,exposed,11.010128,passed,
V2EVAL08_V16_EM_ONLY_clean,V2EVAL08,V16,EM_ONLY,clean,7.1567733,passed,
V2EVAL08_V16_EM_ONLY_exposed,V2EVAL08,V16,EM_ONLY,exposed,10.1202524,passed,
V2EVAL08_V16_SW_ONLY_clean,V2EVAL08,V16,SW_ONLY,clean,9.7694834,passed,
V2EVAL08_V16_SW_ONLY_exposed,V2EVAL08,V16,SW_ONLY,exposed,13.2140154,passed,
V2EVAL08_V16_COMBINED_clean,V2EVAL08,V16,COMBINED,clean,11.2107919,passed,
V2EVAL08_V16_COMBINED_exposed,V2EVAL08,V16,COMBINED,exposed,12.6685684,passed,
V2EVAL09_V16_BASELINE_clean,V2EVAL09,V16,BASELINE,clean,7.3443755,passed,
V2EVAL09_V16_BASELINE_exposed,V2EVAL09,V16,BASELINE,exposed,11.1168483,passed,
V2EVAL09_V16_EM_ONLY_clean,V2EVAL09,V16,EM_ONLY,clean,7.1032439,passed,
V2EVAL09_V16_EM_ONLY_exposed,V2EVAL09,V16,EM_ONLY,exposed,10.7850776,passed,
V2EVAL09_V16_SW_ONLY_clean,V2EVAL09,V16,SW_ONLY,clean,8.9181056,passed,
V2EVAL09_V16_SW_ONLY_exposed,V2EVAL09,V16,SW_ONLY,exposed,12.8413865,passed,
V2EVAL09_V16_COMBINED_clean,V2EVAL09,V16,COMBINED,clean,9.4053406,passed,
V2EVAL09_V16_COMBINED_exposed,V2EVAL09,V16,COMBINED,exposed,17.979574,passed,
V2EVAL10_V16_BASELINE_clean,V2EVAL10,V16,BASELINE,clean,10.3099406,passed,
V2EVAL10_V16_BASELINE_exposed,V2EVAL10,V16,BASELINE,exposed,15.6820398,passed,
V2EVAL10_V16_EM_ONLY_clean,V2EVAL10,V16,EM_ONLY,clean,10.2114219,passed,
V2EVAL10_V16_EM_ONLY_exposed,V2EVAL10,V16,EM_ONLY,exposed,13.3335581,passed,
V2EVAL10_V16_SW_ONLY_clean,V2EVAL10,V16,SW_ONLY,clean,9.885686,passed,
V2EVAL10_V16_SW_ONLY_exposed,V2EVAL10,V16,SW_ONLY,exposed,12.8537052,passed,
V2EVAL10_V16_COMBINED_clean,V2EVAL10,V16,COMBINED,clean,9.093574,passed,
V2EVAL10_V16_COMBINED_exposed,V2EVAL10,V16,COMBINED,exposed,12.4645114,passed,
V2EVAL11_V16_BASELINE_clean,V2EVAL11,V16,BASELINE,clean,8.088932,passed,
V2EVAL11_V16_BASELINE_exposed,V2EVAL11,V16,BASELINE,exposed,12.1123909,passed,
V2EVAL11_V16_EM_ONLY_clean,V2EVAL11,V16,EM_ONLY,clean,6.888637,passed,
V2EVAL11_V16_EM_ONLY_exposed,V2EVAL11,V16,EM_ONLY,exposed,11.7570684,passed,
V2EVAL11_V16_SW_ONLY_clean,V2EVAL11,V16,SW_ONLY,clean,8.2367054,passed,
V2EVAL11_V16_SW_ONLY_exposed,V2EVAL11,V16,SW_ONLY,exposed,12.3435424,passed,
V2EVAL11_V16_COMBINED_clean,V2EVAL11,V16,COMBINED,clean,6.9076937,passed,
V2EVAL11_V16_COMBINED_exposed,V2EVAL11,V16,COMBINED,exposed,12.3015926,passed,
V2EVAL12_V16_BASELINE_clean,V2EVAL12,V16,BASELINE,clean,7.1005535,passed,
V2EVAL12_V16_BASELINE_exposed,V2EVAL12,V16,BASELINE,exposed,11.0911635,passed,
V2EVAL12_V16_EM_ONLY_clean,V2EVAL12,V16,EM_ONLY,clean,7.0664691,passed,
V2EVAL12_V16_EM_ONLY_exposed,V2EVAL12,V16,EM_ONLY,exposed,11.5327397,passed,
V2EVAL12_V16_SW_ONLY_clean,V2EVAL12,V16,SW_ONLY,clean,9.0533284,passed,
V2EVAL12_V16_SW_ONLY_exposed,V2EVAL12,V16,SW_ONLY,exposed,12.541059,passed,
V2EVAL12_V16_COMBINED_clean,V2EVAL12,V16,COMBINED,clean,8.7569924,passed,
V2EVAL12_V16_COMBINED_exposed,V2EVAL12,V16,COMBINED,exposed,9.9797627,passed,
